SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
72,300,0.5,chi-square,Naive,0.0678686919865128,0.441949546434409
72,300,0.5,chi-square,RC,0.036073893779976,0.541694511812786
72,300,0.5,chi-square,True,0.0436501363710951,0.841970012085166
72,300,0.5,normal,Naive,0.0553794699936416,0.565277365837091
72,300,0.5,normal,RC,0.104522724058839,0.885197221023154
72,300,0.5,normal,True,0.0030466077528878,0.928891114292398
72,300,1,chi-square,Naive,0.0923254285367163,0.378040927117414
72,300,1,chi-square,RC,0.0340985588536832,0.639528600030809
72,300,1,chi-square,True,0.117441155918785,1.0703536017639
72,300,1,normal,Naive,-0.0483751565516103,0.524175830112961
72,300,1,normal,RC,-0.0414380545971383,0.999186350206102
72,300,1,normal,True,-0.104168500964273,1.06733908691044
73,100,0.5,chi-square,Naive,-0.426084233378695,0.999271054435925
73,100,0.5,chi-square,RC,-0.490717290632192,1.18522701905682
73,100,0.5,chi-square,True,-0.216262319104303,1.27644172007618
73,100,0.5,normal,Naive,-0.079415504563248,0.578279154557822
73,100,0.5,normal,RC,-0.0955441827380626,0.927992105433344
73,100,0.5,normal,True,0.00600413197606,0.878975439753513
73,100,1,chi-square,Naive,0.0130753615016657,0.42315032757645
73,100,1,chi-square,RC,-0.02745922554717,0.78114846771748
73,100,1,chi-square,True,-0.0224727353751781,0.770526522990766
73,100,1,normal,Naive,-0.260561970222575,0.264704546777078
73,100,1,normal,RC,-0.276481255529795,0.583393038107808
73,100,1,normal,True,-0.181281208128419,1.03493930568527
73,300,0.5,chi-square,Naive,-0.0333227898911373,0.604221764209755
73,300,0.5,chi-square,RC,-0.0658253554504703,0.724061303066417
73,300,0.5,chi-square,True,-0.0671879699848298,0.999802274762057
73,300,0.5,normal,Naive,0.17946847398851,0.603702389004975
73,300,0.5,normal,RC,0.177687930815381,0.862587148389481
73,300,0.5,normal,True,0.217615957166633,1.03518120325645
73,300,1,chi-square,Naive,0.12665050752174,0.548930309690284
73,300,1,chi-square,RC,0.0724922053869976,0.926585840634734
73,300,1,chi-square,True,0.117895062721126,0.997091678552041
73,300,1,normal,Naive,-0.0966894440096426,0.449692023125505
73,300,1,normal,RC,-0.150485793404462,0.915604563954363
73,300,1,normal,True,-0.0886944485368361,1.11604477205414
74,100,0.5,chi-square,Naive,0.188331831852893,0.409741210129224
74,100,0.5,chi-square,RC,0.137386266644256,0.579698545565137
74,100,0.5,chi-square,True,0.232496009489813,0.755261125895299
74,100,0.5,normal,Naive,-0.0409181100853531,0.595833737196481
74,100,0.5,normal,RC,-0.0418329493950824,0.849985809186142
74,100,0.5,normal,True,0.0462092942358556,0.813637969075037
74,100,1,chi-square,Naive,0.384506838688959,0.364712571275535
74,100,1,chi-square,RC,0.328310582610742,0.472732047610447
74,100,1,chi-square,True,0.371028080588799,1.17781958822971
74,100,1,normal,Naive,-0.0744225431418879,0.507691856520406
74,100,1,normal,RC,-0.140220257023316,0.990544890000276
74,100,1,normal,True,0.0250902683281305,1.17721564324112
74,300,0.5,chi-square,Naive,-0.111038798178204,0.640594684434765
74,300,0.5,chi-square,RC,-0.177344770817027,0.821412809184815
74,300,0.5,chi-square,True,-0.104275697894495,0.985147457048887
74,300,0.5,normal,Naive,-0.10424032671685,0.811258290900848
74,300,0.5,normal,RC,-0.140492805097498,1.19971207109055
74,300,0.5,normal,True,-0.0649920949554562,1.29530850793334
74,300,1,chi-square,Naive,0.034280206766926,0.432818699938905
74,300,1,chi-square,RC,-0.0257683246352671,0.602144222613295
74,300,1,chi-square,True,-0.00929193098898051,0.964698831565254
74,300,1,normal,Naive,0.147142492975545,0.453517661021285
74,300,1,normal,RC,0.105853162197443,0.904278111400101
74,300,1,normal,True,0.156962632178082,0.97574819628972
75,100,0.5,chi-square,Naive,0.0280690047336187,0.592403034950915
75,100,0.5,chi-square,RC,-0.0279090277457641,0.855384678078882
75,100,0.5,chi-square,True,0.0269029921442445,1.11307862004816
75,100,0.5,normal,Naive,0.00736450791506296,0.319024706153549
75,100,0.5,normal,RC,0.0121492666466342,0.496520801699701
75,100,0.5,normal,True,0.0298793245898372,0.658579879966931
75,100,1,chi-square,Naive,0.116653625544625,0.228585779439907
75,100,1,chi-square,RC,0.0963034597717019,0.303244117478632
75,100,1,chi-square,True,0.202250423085406,0.949328958761294
75,100,1,normal,Naive,-0.16678050752352,0.47395441965753
75,100,1,normal,RC,-0.083101349143327,0.748376200225162
75,100,1,normal,True,-0.152532195758705,0.628534486516611
75,300,0.5,chi-square,Naive,0.115531556006035,0.704308515011384
75,300,0.5,chi-square,RC,0.0740913551469976,0.878531733464283
75,300,0.5,chi-square,True,0.0542729886469045,0.831694404625503
75,300,0.5,normal,Naive,0.0827315400140429,0.60528998562622
75,300,0.5,normal,RC,0.0252753322598128,0.913072782347703
75,300,0.5,normal,True,0.12745123584807,0.979191792009862
75,300,1,chi-square,Naive,-0.050306581565615,0.492775226717291
75,300,1,chi-square,RC,-0.178278458973245,0.854770614250039
75,300,1,chi-square,True,-0.0409229987309944,1.12597453153664
75,300,1,normal,Naive,0.051015565588312,0.481399615966189
75,300,1,normal,RC,0.0892614950642609,0.924661199780642
75,300,1,normal,True,0.00811399664525558,1.03737385243613
76,100,0.5,chi-square,Naive,-0.3483128511656,0.429301363061643
76,100,0.5,chi-square,RC,-0.391195012904935,0.614470946622108
76,100,0.5,chi-square,True,-0.40921304171957,0.662145558162864
76,100,0.5,normal,Naive,0.316131532411709,0.421314930495729
76,100,0.5,normal,RC,0.282839043736083,0.622663473180937
76,100,0.5,normal,True,0.293932124973888,0.899814252777007
76,100,1,chi-square,Naive,0.149941441646249,0.471052667724423
76,100,1,chi-square,RC,0.0793374941010034,0.659581271680675
76,100,1,chi-square,True,0.259493356955066,1.1452826080069
76,100,1,normal,Naive,0.157141587568992,0.408815471696955
76,100,1,normal,RC,0.170072164856427,0.674401363684317
76,100,1,normal,True,0.153162280416224,0.824327829443528
76,300,0.5,chi-square,Naive,-0.112050221330366,0.623655811669895
76,300,0.5,chi-square,RC,-0.169728257075575,0.735614951411302
76,300,0.5,chi-square,True,-0.0875610671846784,0.847998968376525
76,300,0.5,normal,Naive,0.0326273118309764,0.806915290138111
76,300,0.5,normal,RC,0.0172109732667945,1.15919214680978
76,300,0.5,normal,True,0.00453396812245154,1.1286963684954
76,300,1,chi-square,Naive,0.0449095766857251,0.420211100069023
76,300,1,chi-square,RC,-0.0206024556565013,0.687260355623103
76,300,1,chi-square,True,0.0105233898153108,1.1506506688023
76,300,1,normal,Naive,-0.0166585073441575,0.389552191905875
76,300,1,normal,RC,-0.00689467356555517,0.701915157600258
76,300,1,normal,True,0.0277163435238414,0.977879409506944
77,100,0.5,chi-square,Naive,-0.0350534753182329,0.835460085393949
77,100,0.5,chi-square,RC,-0.0877134184751565,0.951323231449206
77,100,0.5,chi-square,True,0.0279293031747223,1.58235525336205
77,100,0.5,normal,Naive,0.614510979401521,0.90878145224387
77,100,0.5,normal,RC,0.662028520330182,1.1960905285735
77,100,0.5,normal,True,0.744484292824099,1.41342355771491
77,100,1,chi-square,Naive,0.0253723258598971,0.449968646007321
77,100,1,chi-square,RC,-0.014287082705055,0.608378011931816
77,100,1,chi-square,True,0.196750552481749,1.5171239334976
77,100,1,normal,Naive,0.375966256733908,0.862069735880974
77,100,1,normal,RC,0.632098355692849,1.68728480366388
77,100,1,normal,True,0.270328773501643,2.01442694446947
77,300,0.5,chi-square,Naive,0.0963055162864629,0.520871546466529
77,300,0.5,chi-square,RC,0.0476048987788916,0.629865106305126
77,300,0.5,chi-square,True,0.103104068304299,0.817884328678704
77,300,0.5,normal,Naive,-0.144081826960223,0.536026747612481
77,300,0.5,normal,RC,-0.124233043259776,0.876892339894019
77,300,0.5,normal,True,-0.144965844038211,1.12042631377217
77,300,1,chi-square,Naive,-0.263525210645934,0.424169793246604
77,300,1,chi-square,RC,-0.323633674698096,0.622605644593911
77,300,1,chi-square,True,-0.309557677985529,0.985914097040063
77,300,1,normal,Naive,-0.127226340666373,0.302337152664812
77,300,1,normal,RC,-0.17816068635049,0.568687507542043
77,300,1,normal,True,-0.140921953099116,0.985109229827
78,100,0.5,chi-square,Naive,0.166201529084841,0.766715225027998
78,100,0.5,chi-square,RC,0.106448590561136,1.02387714454781
78,100,0.5,chi-square,True,0.241809063342281,1.33136209987116
78,100,0.5,normal,Naive,-0.0177011080013677,0.493831303708653
78,100,0.5,normal,RC,-0.00710183384757502,0.686121906070399
78,100,0.5,normal,True,0.0938525088596047,0.866414699731093
78,100,1,chi-square,Naive,0.0463598757301987,0.431509127884273
78,100,1,chi-square,RC,-0.0376778581013812,0.651966579346685
78,100,1,chi-square,True,0.211823474855636,1.27735663690609
78,100,1,normal,Naive,0.198441446249985,0.708564138354899
78,100,1,normal,RC,0.355694417432369,1.24953881639042
78,100,1,normal,True,0.189595793736883,1.42857291800015
78,300,0.5,chi-square,Naive,0.0215181109810276,0.57069619020287
78,300,0.5,chi-square,RC,-0.0174135279081265,0.685137340496256
78,300,0.5,chi-square,True,0.0545616645152972,1.09110853328826
78,300,0.5,normal,Naive,0.00858384192901052,0.722639992490994
78,300,0.5,normal,RC,0.0423792428935288,1.05495453049622
78,300,0.5,normal,True,0.00589670007367021,1.24159502090682
78,300,1,chi-square,Naive,-0.202341788092858,0.330285972731634
78,300,1,chi-square,RC,-0.242188747123178,0.509495545799212
78,300,1,chi-square,True,-0.246934769277795,0.838796524200066
78,300,1,normal,Naive,0.0712621142520244,0.402294712228843
78,300,1,normal,RC,0.0720193388068932,0.928078610381394
78,300,1,normal,True,0.0945993493642637,1.07281703513517
79,100,0.5,chi-square,Naive,0.0743476345631799,0.590435707667835
79,100,0.5,chi-square,RC,0.0420811989512589,0.771843680642798
79,100,0.5,chi-square,True,0.059016318075707,1.27688829789012
79,100,0.5,normal,Naive,-0.242969450866234,0.712542213876755
79,100,0.5,normal,RC,-0.2153761924478,1.17127369450895
79,100,0.5,normal,True,-0.363358589868089,1.65400413214954
79,100,1,chi-square,Naive,-0.868863957879378,0.551878859591937
79,100,1,chi-square,RC,-0.985818057133182,0.915139302487142
79,100,1,chi-square,True,-0.904276458958277,1.05731643370683
79,100,1,normal,Naive,0.0897218846871394,0.397360472070071
79,100,1,normal,RC,0.0621379766638932,0.684813402627859
79,100,1,normal,True,0.064480199261909,0.955342643668514
79,300,0.5,chi-square,Naive,-0.0452291917877781,0.581774593889672
79,300,0.5,chi-square,RC,-0.0999975846944062,0.724240800052985
79,300,0.5,chi-square,True,-0.0669878929723005,0.970966655221477
79,300,0.5,normal,Naive,0.151500825749923,0.636249406963253
79,300,0.5,normal,RC,0.145697108703945,0.953925122360884
79,300,0.5,normal,True,0.18754373417313,0.996620144551212
79,300,1,chi-square,Naive,-0.0714309023825211,0.499336011068365
79,300,1,chi-square,RC,-0.16019827241623,0.834791371094649
79,300,1,chi-square,True,-0.0541982327176082,0.884415843810212
79,300,1,normal,Naive,-0.148636700358782,0.483206492993365
79,300,1,normal,RC,-0.143716815940661,0.892150358305196
79,300,1,normal,True,-0.137454682159543,1.0019260233918
80,100,0.5,chi-square,Naive,-0.0415560237838582,0.492325025065487
80,100,0.5,chi-square,RC,-0.0463374305407555,0.7296735922867
80,100,0.5,chi-square,True,0.0290315016773868,1.08652162511912
80,100,0.5,normal,Naive,0.133688186886435,0.608201251674803
80,100,0.5,normal,RC,0.175587886485377,0.879640019111705
80,100,0.5,normal,True,0.170583508484766,1.01025697894194
80,100,1,chi-square,Naive,0.0386429389466313,0.528690819209337
80,100,1,chi-square,RC,-0.0452003702225525,0.737029654944909
80,100,1,chi-square,True,0.0652247067046526,1.07222298045813
80,100,1,normal,Naive,-0.535175817383698,0.475834845127954
80,100,1,normal,RC,-0.592500562109252,0.80974198493442
80,100,1,normal,True,-0.475321992965431,1.09280568105787
80,300,0.5,chi-square,Naive,0.0679357612437142,0.567971319766023
80,300,0.5,chi-square,RC,0.014655480342249,0.695703185056326
80,300,0.5,chi-square,True,0.030598479836776,0.886429595749954
80,300,0.5,normal,Naive,0.0261549351881661,0.64079847239549
80,300,0.5,normal,RC,0.0575449279021966,0.906446386113545
80,300,0.5,normal,True,0.0368196345906782,1.02962298095076
80,300,1,chi-square,Naive,-0.0569805373506831,0.401203316370771
80,300,1,chi-square,RC,-0.111067379187922,0.638600716734649
80,300,1,chi-square,True,-0.0066786056843254,1.2863272245329
80,300,1,normal,Naive,-0.175013318006168,0.359971807096776
80,300,1,normal,RC,-0.154614685015286,0.67118720378359
80,300,1,normal,True,-0.148466748501371,1.00403643999237
81,100,0.5,chi-square,Naive,-0.00155599825670238,0.858112829491117
81,100,0.5,chi-square,RC,-0.0356904113514419,1.23814945414479
81,100,0.5,chi-square,True,-0.121588203248804,1.1270283440227
81,100,0.5,normal,Naive,0.0174437360676923,1.16985819248462
81,100,0.5,normal,RC,0.0606925233489272,1.74971821031093
81,100,0.5,normal,True,0.0844515490035684,1.2449423044538
81,100,1,chi-square,Naive,0.228442981640021,0.451617803421005
81,100,1,chi-square,RC,0.220101909170658,0.727593521716938
81,100,1,chi-square,True,0.26201480213796,1.02242374452518
81,100,1,normal,Naive,0.274984651134245,0.315194187349181
81,100,1,normal,RC,0.255142560698963,0.604072363281637
81,100,1,normal,True,0.278916855766369,0.705000214779328
81,300,0.5,chi-square,Naive,-0.085437546315789,0.57581691332117
81,300,0.5,chi-square,RC,-0.117493168304875,0.713282355374311
81,300,0.5,chi-square,True,-0.160778854935748,1.14703134674687
81,300,0.5,normal,Naive,-0.0957146313093714,0.574163935220204
81,300,0.5,normal,RC,-0.112192949008388,0.840664822689219
81,300,0.5,normal,True,-0.110442571276918,0.969548790062158
81,300,1,chi-square,Naive,-0.0016159505027217,0.424239195731989
81,300,1,chi-square,RC,-0.095341020876289,0.710217173921298
81,300,1,chi-square,True,0.100933638102609,1.40603807585735
81,300,1,normal,Naive,0.223352920852043,0.574826858615872
81,300,1,normal,RC,0.114381433372919,1.18947233260168
81,300,1,normal,True,0.229809697107829,1.02938600051855
82,100,0.5,chi-square,Naive,0.4296871531854,0.511124298723702
82,100,0.5,chi-square,RC,0.363844445740688,0.620227172243553
82,100,0.5,chi-square,True,0.487575914305286,1.20144049761071
82,100,0.5,normal,Naive,0.11733461693388,0.661265300159408
82,100,0.5,normal,RC,0.131003093404361,1.05556343500828
82,100,0.5,normal,True,0.0935060211528372,0.748878720040399
82,100,1,chi-square,Naive,-0.017540885402549,0.375049835209425
82,100,1,chi-square,RC,-0.115939800920208,0.602651259596154
82,100,1,chi-square,True,-0.00563885063083315,0.6064129813503
82,100,1,normal,Naive,-0.2094382610859,0.564573739909092
82,100,1,normal,RC,-0.187774242389815,0.944469294963118
82,100,1,normal,True,-0.128657871535103,1.137694116728
82,300,0.5,chi-square,Naive,-0.240233391554283,0.550907960037031
82,300,0.5,chi-square,RC,-0.285824073183984,0.680736314470578
82,300,0.5,chi-square,True,-0.228422742594033,0.793761835303496
82,300,0.5,normal,Naive,-0.0429322544243912,0.453874810133182
82,300,0.5,normal,RC,-0.0438111900161974,0.687013507649503
82,300,0.5,normal,True,-0.0487579403305465,0.896986558860478
82,300,1,chi-square,Naive,-0.0143825429394273,0.43999457561544
82,300,1,chi-square,RC,-0.104448752549741,0.780704707784183
82,300,1,chi-square,True,-0.0141524856775501,0.710851314415421
82,300,1,normal,Naive,0.316621897107452,0.510180501475861
82,300,1,normal,RC,0.293313386800331,0.940609006102459
82,300,1,normal,True,0.315961861315805,1.37860875627056
83,100,0.5,chi-square,Naive,-0.224557005734302,0.566030812938557
83,100,0.5,chi-square,RC,-0.289683747210967,0.789337344402295
83,100,0.5,chi-square,True,-0.20095138355064,1.03329222945749
83,100,0.5,normal,Naive,-0.128958709386303,0.6001523196286
83,100,0.5,normal,RC,-0.179654810590449,0.832993435528811
83,100,0.5,normal,True,-0.19200413087645,1.08988480975554
83,100,1,chi-square,Naive,-0.254369830474763,0.509336160690593
83,100,1,chi-square,RC,-0.267391769813554,0.744586969683338
83,100,1,chi-square,True,-0.251771667802656,1.25049737436373
83,100,1,normal,Naive,-0.253338980722767,0.26919172820029
83,100,1,normal,RC,-0.170380877028159,0.548791910983101
83,100,1,normal,True,-0.266061471253183,0.860480880095205
83,300,0.5,chi-square,Naive,-0.124201977875584,0.609301596611591
83,300,0.5,chi-square,RC,-0.169053516294146,0.796207390646292
83,300,0.5,chi-square,True,-0.0838051898902081,0.948687733901603
83,300,0.5,normal,Naive,-0.186177380324734,0.708716198386228
83,300,0.5,normal,RC,-0.196534218283412,1.02367926008852
83,300,0.5,normal,True,-0.202764294922615,1.05272629486921
83,300,1,chi-square,Naive,0.106405413173865,0.354968495007132
83,300,1,chi-square,RC,0.0559234291991173,0.503706125171388
83,300,1,chi-square,True,0.0530585275579996,0.734842501986963
83,300,1,normal,Naive,-0.0559857159673157,0.519845461290786
83,300,1,normal,RC,0.00847561038605971,1.24618572139246
83,300,1,normal,True,-0.0921263369652218,1.04119772088263
84,100,0.5,chi-square,Naive,0.259841249007216,0.674804667890209
84,100,0.5,chi-square,RC,0.231076023324177,0.796494564834396
84,100,0.5,chi-square,True,0.385349449452672,1.62002589871023
84,100,0.5,normal,Naive,-0.104450785044389,0.803509341140883
84,100,0.5,normal,RC,-0.167322301661672,1.22413448059552
84,100,0.5,normal,True,-0.0515938237262352,1.28167204994056
84,100,1,chi-square,Naive,0.231102670540523,0.503823285002402
84,100,1,chi-square,RC,0.122812283840892,0.851566254499619
84,100,1,chi-square,True,0.401969151635456,1.77553746192694
84,100,1,normal,Naive,0.0994797591016323,0.505520262381788
84,100,1,normal,RC,0.149843429438466,0.982004848060792
84,100,1,normal,True,0.141924778290781,0.96740851985549
84,300,0.5,chi-square,Naive,-0.116291647142698,0.571589480585535
84,300,0.5,chi-square,RC,-0.163344002601616,0.701787452450717
84,300,0.5,chi-square,True,-0.102332801367098,1.01984848476753
84,300,0.5,normal,Naive,0.0670245727397324,0.571722602371399
84,300,0.5,normal,RC,0.0580329939197454,0.820457623571065
84,300,0.5,normal,True,0.0619537891560715,0.952592991706648
84,300,1,chi-square,Naive,-0.0706484338016058,0.29243694365417
84,300,1,chi-square,RC,-0.118139133817669,0.437847401116803
84,300,1,chi-square,True,-0.113034248964895,0.68903184559296
