SIM,LAMBDA,alpha,beta
29,0.3,-0.0273272111595749,0.547560597487437
29,0.4,-0.0404380534676612,0.542813818924468
29,0.5,-0.0134765927427725,0.521706255297371
29,0.6,-0.0357965394407524,0.538502099168881
29,0.7,-0.0256120859344721,0.548254985751062
29,0.8,-0.0372617295466984,0.412762286473884
29,0.9,-0.0461273588906721,0.438797302950374
29,1,-0.0495932657957801,0.424623964812098
29,1.1,-0.0193081528696914,0.397653201869054
29,1.2,0.0308270194516532,0.487100838903054
29,1.3,-0.0286318622701292,0.369320922976342
29,1.4,0.000512884118506761,0.363027604556966
29,1.5,-0.0541189748333985,0.400826185805999
29,1.6,-0.0158697479449686,0.408746892864873
29,1.7,-0.00417478441229746,0.450054165792163
29,1.8,-0.0275792321088982,0.272160126666183
29,1.9,-0.0427382107497843,0.266256294396633
29,2,-0.0940209109592831,0.386425912324926
30,0,-0.0352475941193883,0.602708588599198
30,0.1,-0.0482175979195222,0.609870622968133
30,0.2,-0.0364323301024462,0.58844195489183
30,0.3,-0.0430809785021254,0.557569994505719
30,0.4,-0.0203019427679368,0.537946499595588
30,0.5,-0.00115420460638237,0.450766219374271
30,0.6,-0.0776812382068444,0.484469108513146
30,0.7,-0.0209166095986088,0.552636502936723
30,0.8,-0.0407465339373517,0.41700933186721
30,0.9,-0.0411172822608414,0.510919362075246
30,1,-0.0304999283272766,0.38651244663176
30,1.1,-0.0210034788855625,0.424431146024804
30,1.2,-0.0835173423733128,0.470663304426558
30,1.3,-0.0157102087622755,0.359356152811437
30,1.4,-0.0333845952193496,0.386339319938883
30,1.5,-0.0251848144197284,0.366068034660241
30,1.6,-0.0335300123105338,0.399248437759197
30,1.7,-0.0417930636956489,0.478023625133456
30,1.8,-0.0316560842751184,0.272224848828762
30,1.9,-0.0274348775435921,0.308602433836753
30,2,-0.0139289931937113,0.328459296954196
31,0,-0.0352475941193883,0.602708588599198
31,0.1,-0.0432590491038264,0.611264292847873
31,0.2,-0.0281631942774149,0.613152577642363
31,0.3,-0.0360183255574161,0.553441038877047
31,0.4,-0.0320135331817369,0.497401623146906
31,0.5,-0.0241265331028356,0.52655946043085
31,0.6,-0.0575091651712951,0.522343184742911
31,0.7,-0.04943708343143,0.449687211563947
31,0.8,-0.0473083695607476,0.529089455765124
31,0.9,-0.0445875515916288,0.450054449895652
31,1,-0.0264867978938726,0.482385937200959
31,1.1,0.00777967446308413,0.427159128907243
31,1.2,-0.0529299441216915,0.352601347504105
31,1.3,-0.0417308779523223,0.385176659516277
31,1.4,0.0224348544709344,0.502460536136746
31,1.5,-0.0232304822912895,0.365995911139739
31,1.6,-0.0130863980162971,0.380639836676619
31,1.7,-0.032195087695426,0.319028602769903
31,1.8,-0.00911345222690657,0.29867018614145
31,1.9,-0.052284666357171,0.37660369570733
31,2,-0.0533252348911356,0.38483877448007
32,0,-0.0352475941193883,0.602708588599198
32,0.1,-0.0250926585783228,0.548514543949983
32,0.2,-0.0348811152531074,0.553177753749697
32,0.3,-0.0270632004073236,0.541952388927138
32,0.4,-0.0154255046105984,0.537400805409705
32,0.5,-0.0266281475342607,0.493745529417814
32,0.6,-0.00476941542771462,0.436675182295257
32,0.7,-0.0279697522637592,0.438382131096959
32,0.8,0.0128381251607894,0.469856412743966
32,0.9,-0.0191631026848929,0.512979947151604
32,1,-0.0296955059629166,0.396370038242874
32,1.1,-0.0156118631609042,0.55644194783063
32,1.2,-0.0290605568694179,0.427769165620538
32,1.3,-0.0193020724085522,0.409344591698374
32,1.4,-0.019897645023708,0.46041428234717
32,1.5,-0.0237925601840722,0.348715672611459
32,1.6,-0.026300057281377,0.350197646540395
32,1.7,-0.0133790452229753,0.36461220747857
32,1.8,-0.00790505053763025,0.379448666894859
32,1.9,-0.0705967323562899,0.411999863167628
32,2,-0.0379155950544795,0.317443150873465
33,0,-0.0352475941193883,0.602708588599198
33,0.1,-0.0295440742669353,0.607445086760244
33,0.2,-0.0368840329715595,0.527503547737567
33,0.3,-0.0372246271047968,0.480999857903745
33,0.4,-0.0391228696898858,0.511487079624858
33,0.5,-0.0186704211411467,0.470881573606282
33,0.6,-0.00347123975850669,0.494647325755606
33,0.7,-0.0570333761151014,0.465011944397785
33,0.8,-0.0251516782609965,0.52723321554781
33,0.9,-0.0372294292318455,0.453266745668805
33,1,-0.060844883729519,0.472136856431012
33,1.1,-0.0408757242314771,0.453309210226
33,1.2,-0.0332973541637102,0.331859815465835
33,1.3,0.00774350451736756,0.418568163439346
33,1.4,-0.0137765109065022,0.428502572137572
33,1.5,-0.0359143387782761,0.37479483757354
33,1.6,-0.0336206090244956,0.341170020810064
33,1.7,-0.0373635443333995,0.288137696122635
33,1.8,-0.0155691280280497,0.487962796719111
33,1.9,-0.0161519325806489,0.326322479935968
33,2,-0.0418853652645787,0.368257145471769
34,0,-0.0352475941193883,0.602708588599198
34,0.1,-0.043717952927084,0.581843529603949
34,0.2,-0.0312426765053537,0.591129872842339
34,0.3,-0.00956616680743015,0.513373153124431
34,0.4,-0.0138137378875607,0.481207436418957
34,0.5,-0.024552882025508,0.509569934094246
34,0.6,-0.0217480562167262,0.502653811547665
34,0.7,-0.0655068094607429,0.469171478265312
34,0.8,-0.0414145261460205,0.479452959259942
34,0.9,0.00700745233202211,0.536618257569799
34,1,-0.00769385394141249,0.450932465812005
34,1.1,-0.0360273457257062,0.402438549505839
34,1.2,-0.0311843006750953,0.39545840296423
34,1.3,-0.0290914421560173,0.42543117378661
34,1.4,-0.0625628436333598,0.381068403894054
34,1.5,-0.0564690528193035,0.425665821674687
34,1.6,-0.0355367292304831,0.328720560400681
34,1.7,-0.0188758933876883,0.532098796680783
34,1.8,-0.0344402296685021,0.370758146775838
34,1.9,-0.031045057534405,0.387543845225288
34,2,-0.0292921062693167,0.325377138239084
35,0,-0.0352475941193883,0.602708588599198
35,0.1,-0.0452896335529029,0.561251406162271
35,0.2,-0.0257535389486855,0.563386458035923
35,0.3,-0.0306442324183905,0.522191838322011
35,0.4,-0.0254851547140273,0.448245622505157
35,0.5,-0.0533366572483831,0.504830692764164
35,0.6,-0.0425772341327937,0.464418476191085
35,0.7,-0.00840362342036233,0.514667961618739
35,0.8,-0.0515749742890068,0.485965523334653
35,0.9,-0.0167063008987082,0.454999682964353
35,1,-0.0525177563407444,0.467655426658081
35,1.1,0.00227174645933822,0.479480273589753
35,1.2,0.011676080957202,0.450023864976933
35,1.3,-0.0111418999486601,0.370716849251249
35,1.4,-0.00621743050195421,0.523653853412917
35,1.5,-0.0252174418087626,0.425352355409271
35,1.6,0.00886467994411461,0.424176187942983
35,1.7,-0.0332804297885967,0.415697898595748
35,1.8,-0.0475989867745397,0.419116769475032
35,1.9,-0.0328814868201434,0.281145623775064
35,2,-0.0327946750952989,0.26745117007571
36,0,-0.0352475941193883,0.602708588599198
36,0.1,-0.0263883016620042,0.558121235151514
36,0.2,-0.0246489727891483,0.565337356568857
36,0.3,-0.046581666488444,0.562521276668794
36,0.4,-0.0390375318137452,0.530720991293829
36,0.5,-0.0327944735364673,0.516101640096515
36,0.6,-0.025044615541318,0.587586344254344
36,0.7,-0.030728441488858,0.475706083701021
36,0.8,-0.0501740271928202,0.458586228365711
36,0.9,-0.0449556762388112,0.46643314609042
36,1,-0.0332930369910858,0.561738622050402
36,1.1,-0.00920344465249058,0.463349693329381
36,1.2,-0.0346354292522797,0.466629973488241
36,1.3,-0.0285665971391063,0.433615845129423
36,1.4,-0.0505626185609824,0.346720860226944
36,1.5,-0.0470042594134377,0.430852924816247
36,1.6,-0.040638143375075,0.344039379239303
36,1.7,-0.0582312428088271,0.409556597852365
36,1.8,-0.050105070892933,0.428798405172891
36,1.9,-0.027301832180628,0.396038259136228
36,2,-0.0355585066638667,0.315388538583035
37,0,-0.0352475941193883,0.602708588599198
37,0.1,-0.0445307855873726,0.554869758896168
37,0.2,-0.0252624367116968,0.549195599707587
37,0.3,-0.036569554350225,0.571066820537488
37,0.4,-0.0395188055793814,0.537551986493272
37,0.5,0.000350689133698456,0.531465565150967
37,0.6,0.00132185671503217,0.487082253284785
37,0.7,-0.025863239649504,0.460370506457186
37,0.8,-0.0591221359521272,0.497218621667026
37,0.9,0.0110837796895521,0.543858522088719
37,1,-0.0359083828702353,0.417483472930617
37,1.1,-0.0098089219903987,0.408951512712398
37,1.2,-0.0419095904133643,0.456046241460328
37,1.3,-0.0169487914343829,0.318436009679903
37,1.4,-0.040152895192304,0.446215206799821
37,1.5,0.00116926686884677,0.470915600511529
37,1.6,-0.0334522077897656,0.394469608169928
37,1.7,-0.0318189622979516,0.285265602154713
37,1.8,-0.0657715681923561,0.355959890126747
37,1.9,-0.0157057562364661,0.470309308611077
37,2,-0.0224691564543681,0.454453020503328
38,0,-0.0352475941193883,0.602708588599198
38,0.1,-0.0235824287452897,0.618992403340032
38,0.2,-0.0293723639409363,0.544835259860784
38,0.3,-0.0277253271298863,0.569126883388952
38,0.4,-0.026939685101587,0.457399720815575
38,0.5,-0.0211594243999415,0.430564995231785
38,0.6,-0.0230092025387383,0.531905516627284
38,0.7,-0.0551173028201009,0.478102332618411
38,0.8,-0.00804063886349621,0.489160060498752
38,0.9,-0.0363705864269204,0.382960514476446
38,1,-0.00852827140536694,0.478182270169057
38,1.1,-0.0245988885330159,0.546722506753322
38,1.2,-0.0183665303685736,0.392705548814512
38,1.3,-0.0251753010629735,0.36205282301288
38,1.4,-0.0318742514207313,0.310178312254686
38,1.5,-0.0221798424352969,0.395358334690663
38,1.6,-0.0382731763089537,0.315129741615965
38,1.7,-0.0417902825623287,0.344333623985555
38,1.8,-0.0459767816737418,0.424334579037851
38,1.9,-0.0131876632433255,0.42323686614338
38,2,-0.0301548432426357,0.403464660084452
39,0,-0.0352475941193883,0.602708588599198
39,0.1,-0.0364759226178094,0.569265343190616
39,0.2,-0.0402512423742597,0.556837729421899
39,0.3,-0.0265720312951892,0.554538241590084
39,0.4,-0.0532582350150795,0.587072393136441
39,0.5,-0.0190315875588883,0.455145692484924
39,0.6,-0.0515567209955751,0.465202187791247
39,0.7,-0.0513795877350582,0.460042639389577
39,0.8,-0.042893602018137,0.421391510731899
39,0.9,0.00605756259362369,0.44118619215728
39,1,-0.0272342478278756,0.528212711933218
39,1.1,-0.0208135045228417,0.462022917753269
39,1.2,-0.0236656133471503,0.495941578130963
39,1.3,-0.0174073337730005,0.339293700690654
39,1.4,-0.0631141134646212,0.403739015047189
39,1.5,-0.0335284084735364,0.42320011801026
39,1.6,-0.00337038152681977,0.330889021285718
39,1.7,-0.0162123314043426,0.375248626429601
39,1.8,-0.0196506452495052,0.360864954340718
39,1.9,-0.0283949204403313,0.310591228312741
39,2,-0.0245458372211994,0.330408647771394
40,0,-0.0352475941193883,0.602708588599198
40,0.1,-0.0399183589520819,0.563481954882844
40,0.2,-0.0250834637683599,0.517511124167324
40,0.3,-0.0315157063552516,0.565216068700891
40,0.4,-0.039915170078616,0.479965854351049
40,0.5,-0.00743099990780687,0.520098644933637
40,0.6,-0.0478362127781109,0.50278703670414
40,0.7,-0.0298498634670246,0.545272084787059
40,0.8,-0.0515890211601131,0.495241248401347
40,0.9,-0.0475765592484905,0.545424793832123
40,1,-0.0290233209492457,0.340101549482
40,1.1,-0.0307763062218523,0.443033134657013
40,1.2,-0.0175184916935545,0.396372131535942
40,1.3,-0.0318251165045457,0.425171352564474
40,1.4,-0.0210215450603632,0.328671634975658
40,1.5,-0.0341691778919406,0.395083881594649
40,1.6,-0.00130548154621467,0.304032467814099
40,1.7,-0.0394081049814255,0.35328742048403
40,1.8,-0.0141572515314816,0.367860964842608
40,1.9,0.011550776157683,0.326187121032957
40,2,-0.0367827750235239,0.327203138557826
41,0,-0.0352475941193883,0.602708588599198
41,0.1,-0.0255818778112684,0.58549660855868
41,0.2,-0.0265879443565498,0.575826713483599
41,0.3,-0.0259226169733292,0.569077781633021
41,0.4,0.0112092958338249,0.565617125660099
41,0.5,-0.0510209442190153,0.512258780809896
41,0.6,0.0057387428656932,0.472205692066028
41,0.7,-0.0276391158493456,0.371777793551649
41,0.8,-0.0127364829070515,0.391186964068984
41,0.9,-0.0153885976774727,0.514511033802263
41,1,-0.0199885350557936,0.357558368735858
41,1.1,-0.0520785097821885,0.462593037386128
41,1.2,-0.0403879333681703,0.505153632762863
41,1.3,-0.0452366725133168,0.424753570407796
41,1.4,-0.0312553386885402,0.378992773054062
41,1.5,-0.0497575317374615,0.479261592086058
41,1.6,-0.0357836370747269,0.400851731234392
41,1.7,0.0207835810984357,0.446183258489303
41,1.8,-0.0244738158476755,0.345082975190431
41,1.9,-0.053973376166717,0.340141772246967
41,2,-0.0420630850006092,0.375345005670447
42,0,-0.0352475941193883,0.602708588599198
42,0.1,-0.0338342490567671,0.600874493125985
42,0.2,-0.0244460725286209,0.555092394771863
42,0.3,-0.0407398102754266,0.537294070026933
42,0.4,-0.0357981223030855,0.506567828795172
42,0.5,-0.0303612619103348,0.455568845886081
42,0.6,-0.0260117748619893,0.468018913846811
42,0.7,-0.0463714553834477,0.478485605257426
42,0.8,-0.055148524772566,0.479220009125947
42,0.9,-0.0176752048191202,0.384510346837085
42,1,-0.0326123671044033,0.397441059574275
42,1.1,-0.0310814580523747,0.392371525168621
42,1.2,-0.0478654268309015,0.404401095151325
42,1.3,-0.0233652966886987,0.342778800314664
42,1.4,-0.0184492597969211,0.316232512238547
42,1.5,-0.0243221612808438,0.395722979572451
42,1.6,-0.0414645325305196,0.464525325284891
42,1.7,-0.0334776692887733,0.430095575722265
42,1.8,-0.000946506722062748,0.336707827772439
42,1.9,-0.0568957379686997,0.38743167527975
42,2,-0.0565574932497514,0.357802648903704
43,0,-0.0352475941193883,0.602708588599198
43,0.1,-0.0356451477736923,0.572329457183315
43,0.2,-0.0187963410609354,0.66848272801958
43,0.3,-0.00705120198789154,0.553577453501976
43,0.4,-0.0244078766390493,0.502615220883524
43,0.5,-0.0563231367911798,0.550656146096708
43,0.6,-0.0251628401303858,0.489632693838855
43,0.7,-0.0208049575780548,0.444615826331112
43,0.8,-0.0544513571371571,0.536306300220347
43,0.9,-0.0258219807142838,0.429748474624272
43,1,-0.0567747355571357,0.383507206572827
43,1.1,-0.0235949600810035,0.440085752482075
43,1.2,-0.0375730235327981,0.422752762609446
43,1.3,-0.0198457187322354,0.360285302206551
43,1.4,0.0050374807510402,0.440271057362578
43,1.5,0.00918330842598188,0.416448018475041
43,1.6,-0.010386865176465,0.322353876653852
43,1.7,0.00244210866775993,0.31705123252563
43,1.8,-0.0398968110285692,0.4165354666339
43,1.9,-0.0315450893066971,0.312320420020919
43,2,-0.047186754713965,0.353051391426181
44,0,-0.0352475941193883,0.602708588599198
44,0.1,-0.0327196735425767,0.613524215269534
44,0.2,-0.0303027154702634,0.619482204663088
44,0.3,-0.0283040013287463,0.663670948582952
44,0.4,-0.0689016866210689,0.533095835576534
44,0.5,-0.0211184245150283,0.544545732148151
44,0.6,-0.0337632455365326,0.394880106921827
44,0.7,-0.0324981019887783,0.528852288424295
44,0.8,-0.0122842933657826,0.456343970187515
44,0.9,-0.0332122230212791,0.391414735136254
44,1,-0.0697762588681596,0.471477806498972
44,1.1,-0.033169528784209,0.530514967067813
44,1.2,-0.0500108374023817,0.455086267769273
44,1.3,0.00995195843906873,0.478161212853813
44,1.4,-0.0502122066856973,0.400097401347934
44,1.5,-0.013997150087787,0.373551210446874
44,1.6,-0.00436921521063059,0.348457646171349
44,1.7,-0.0302128093148668,0.378044405101566
44,1.8,-0.0279690821943644,0.376966644502646
44,1.9,-0.0477825983915724,0.271824785677442
44,2,-0.0151890429391659,0.352565133469957
45,0,-0.0352475941193883,0.602708588599198
45,0.1,-0.0300485223055212,0.561567414364307
45,0.2,-0.0410100646735743,0.614996798229384
45,0.3,-0.0320084786466251,0.507403623791288
45,0.4,-0.0343918534323668,0.579033277893529
45,0.5,-0.0442842433603177,0.493982052192723
45,0.6,-0.047119686643807,0.470673833016558
45,0.7,-0.0233553630986596,0.477380615736589
45,0.8,-0.0266895598377905,0.420961861303422
45,0.9,-0.0166961094617537,0.360408401695488
45,1,-0.0303323686977877,0.386886811622692
45,1.1,-0.0316831723122924,0.476379370370731
45,1.2,-0.0326396166796783,0.375581445343541
45,1.3,-0.0318114253899203,0.449333082192385
45,1.4,-0.00370233885395226,0.406601751584667
45,1.5,-0.0226881458461815,0.359561651710028
45,1.6,-0.00830543251033532,0.359133599583161
45,1.7,-0.0236833987990042,0.446587713472845
45,1.8,-0.0159131823320458,0.313643728067065
45,1.9,-0.0120937221088377,0.407196025619121
45,2,-0.0426707537216482,0.303266745533796
46,0,-0.0352475941193883,0.602708588599198
46,0.1,-0.038425383922571,0.562150458955491
46,0.2,-0.0307919617166516,0.541149201063973
46,0.3,-0.0175792203763266,0.589053699975406
46,0.4,-0.0167563256623305,0.497420906014456
46,0.5,-0.0361194573511317,0.483375678338897
46,0.6,-0.0209009805998978,0.583999819091672
46,0.7,-0.0486000549384323,0.428166233941297
46,0.8,-0.041927743602535,0.544009203467564
46,0.9,-0.067619494727012,0.565278624416591
46,1,-0.0454634327788089,0.475589842993088
46,1.1,-0.0493155151984554,0.395252031221097
46,1.2,-0.0181873386137343,0.354317669426049
46,1.3,-0.0519391455362678,0.44982299445454
46,1.4,-0.0304101512772662,0.350970970427855
46,1.5,-0.00272966019763604,0.413665744686281
46,1.6,-0.0619075221324098,0.328283850742003
46,1.7,-0.0348201841051626,0.336910846924962
46,1.8,-0.0368289427893972,0.468135011636051
46,1.9,-0.0133688697793759,0.395730683200832
46,2,-0.014277128139128,0.30916883886019
47,0,-0.0352475941193883,0.602708588599198
47,0.1,-0.0366529678453257,0.582238282593377
47,0.2,-0.0429880544112702,0.576948290381393
47,0.3,-0.0207617787220527,0.535880827807318
47,0.4,-0.0568035909307531,0.542611570309782
47,0.5,-0.0210795886215555,0.47358607776867
47,0.6,-0.00299451207660013,0.456492317337499
47,0.7,-0.0197817214466156,0.495578369562956
47,0.8,-0.0230471177515454,0.461467087809451
47,0.9,-0.00644477102250831,0.459567241886335
47,1,-0.0236537523198962,0.439915220359184
47,1.1,-0.0341538748188603,0.54267261507921
47,1.2,-0.0243729283453545,0.400046457509267
47,1.3,-0.0488873470282792,0.487915645468267
47,1.4,-0.0407599075698761,0.420108403421905
47,1.5,-0.00448631206221063,0.37234381904593
47,1.6,-0.0231831065764261,0.312069072965746
47,1.7,-0.0131289791153442,0.426912732306162
47,1.8,-0.0100846197304051,0.437802108687461
47,1.9,0.0245361757016039,0.337517910904386
47,2,-0.0039651325935447,0.396538601717615
48,0,-0.0352475941193883,0.602708588599198
48,0.1,-0.0423682273261433,0.551846448793698
48,0.2,-0.0249042833619996,0.577765818725906
48,0.3,-0.0480474357964488,0.537769836353605
48,0.4,-0.0200027632429701,0.528582330701803
48,0.5,-0.00833570460921687,0.477563262784775
48,0.6,-0.0390249573505555,0.469819904517755
48,0.7,-0.0335534523267741,0.454289123124687
48,0.8,-0.0221829032896781,0.480075482227445
48,0.9,-0.0426316864709461,0.447128515479706
48,1,-0.0233021106729909,0.448554192572864
48,1.1,-0.0125393690979943,0.526348386680679
48,1.2,-0.0264991312518718,0.420023116579645
48,1.3,-0.0110415940708695,0.316100336541768
48,1.4,-0.0138969433604391,0.450920152428828
48,1.5,-0.021563143260823,0.287114036328828
48,1.6,-0.04693582808944,0.335923144304856
48,1.7,0.000545376878456082,0.477475836794391
48,1.8,-0.01809306135248,0.352684537486653
48,1.9,0.00474612792267066,0.307679793404902
48,2,-0.0100758107148728,0.310272598857912
49,0,-0.0352475941193883,0.602708588599198
49,0.1,-0.0408087778303153,0.580423010629992
49,0.2,-0.0254408951003936,0.647161303618427
49,0.3,-0.0365059370987831,0.609766355906599
49,0.4,-0.0546420798626792,0.531360797743418
49,0.5,-0.0237264683248472,0.508011495404013
