SIM,N,SIGMA2,XDIST,METHOD,alpha_hat,beta_hat
59,100,1,chi-square,Naive,0.20906978747946,0.419931344835685
59,100,1,chi-square,RC,0.166265346321234,0.620922124470952
59,100,1,chi-square,True,0.342595140332011,1.24778718812045
59,100,1,normal,CS,0.289416368825452,0.731671340298811
59,100,1,normal,Naive,0.265577387179038,0.398962275354907
59,100,1,normal,RC,0.265199517461475,0.71325422644574
59,100,1,normal,True,0.22874929922937,0.776015598195348
59,300,0.5,chi-square,CS,0.512744448951573,2.15759480458613
59,300,0.5,chi-square,Naive,0.114833862343797,0.739345319918988
59,300,0.5,chi-square,RC,0.0751133675618742,0.868307877467701
59,300,0.5,chi-square,True,0.209890177383101,1.61777632457922
59,300,0.5,normal,CS,0.135131719946851,0.695720270626019
59,300,0.5,normal,Naive,0.107034383964524,0.444194235772814
59,300,0.5,normal,RC,0.132490964110702,0.663175812211893
59,300,0.5,normal,True,0.102438914930687,0.726562657255605
59,300,1,chi-square,CS,-0.0480743990759219,1.40626357736198
59,300,1,chi-square,Naive,-0.00270515352424702,0.514429912641394
59,300,1,chi-square,RC,-0.108667053053956,0.802360597525739
59,300,1,chi-square,True,-0.0316690282677311,1.13079821302657
59,300,1,normal,CS,0.0747796295680034,1.05010864511507
59,300,1,normal,Naive,0.0732398173595923,0.458563199413249
59,300,1,normal,RC,0.0926904696663067,0.946939631064898
59,300,1,normal,True,0.104473236052448,1.36036213282076
60,100,0.5,chi-square,CS,-2.016796875,31.390234375
60,100,0.5,chi-square,Naive,-0.0475272759582636,0.895018458559754
60,100,0.5,chi-square,RC,-0.122867514251435,1.04632725980087
60,100,0.5,chi-square,True,0.0531688790205458,1.3682671026875
60,100,0.5,normal,CS,0.072520938815386,1.16223870188467
60,100,0.5,normal,Naive,0.109358898465734,0.726213679773234
60,100,0.5,normal,RC,0.0696211306189105,1.07260476864622
60,100,0.5,normal,True,0.222054079993464,1.36566389048307
60,100,1,chi-square,CS,-0.344813588216541,1.76580769497187
60,100,1,chi-square,Naive,-0.220985417995166,0.459642685286871
60,100,1,chi-square,RC,-0.306467118174461,0.628067509959349
60,100,1,chi-square,True,-0.0380837305749173,1.00095347216338
60,100,1,normal,CS,0.119412304488196,1.01297145020085
60,100,1,normal,Naive,0.217134791831142,0.488151405760225
60,100,1,normal,RC,0.123921351008287,0.977016361963891
60,100,1,normal,True,0.213075895343018,0.820804817116132
60,300,0.5,chi-square,CS,-0.134492771849996,0.922928839126746
60,300,0.5,chi-square,Naive,-0.129076878255605,0.564822026345627
60,300,0.5,chi-square,RC,-0.170937574521218,0.705851879419021
60,300,0.5,chi-square,True,-0.100649046553841,1.13822559264789
60,300,0.5,normal,CS,0.0737534585687466,1.00549941814066
60,300,0.5,normal,Naive,0.0381652233990307,0.612360592290704
60,300,0.5,normal,RC,0.0734724365840981,0.925988390891344
60,300,0.5,normal,True,-0.0126771385855762,0.982588519603508
60,300,1,chi-square,CS,-0.0654468407358285,0.746912480097211
60,300,1,chi-square,Naive,-0.0257518090510877,0.391565977088964
60,300,1,chi-square,RC,-0.0981353772761739,0.614436761460346
60,300,1,chi-square,True,-0.0246857363473036,0.974538397759278
60,300,1,normal,CS,0.131145834600694,1.73064951378997
60,300,1,normal,Naive,0.119477199582792,0.662733096713572
60,300,1,normal,RC,0.0951366707700659,1.44377655925058
60,300,1,normal,True,0.0807881009947026,1.1455084380737
61,100,0.5,chi-square,CS,-0.31979034241025,0.336835296017379
61,100,0.5,chi-square,Naive,-0.311364404404988,0.268415074400615
61,100,0.5,chi-square,RC,-0.324288736761756,0.315344412805942
61,100,0.5,chi-square,True,-0.301081296323262,0.596605807940429
61,100,0.5,normal,CS,-0.414549267055394,0.688921626745506
61,100,0.5,normal,Naive,-0.428975329891094,0.43930789487445
61,100,0.5,normal,RC,-0.405996826080591,0.659384683369901
61,100,0.5,normal,True,-0.418442413677576,0.633270536068855
61,100,1,chi-square,CS,0.189951137922232,3.16566830599925
61,100,1,chi-square,Naive,-0.280909708335144,0.486141506883192
61,100,1,chi-square,RC,-0.336827233377444,0.638930033935261
61,100,1,chi-square,True,-0.277784232514818,1.21515973242618
61,100,1,normal,CS,-0.11368934805071,1.17664792633673
61,100,1,normal,Naive,0.0230803777551544,0.601160606168656
61,100,1,normal,RC,-0.0738071252652108,1.16001006474032
61,100,1,normal,True,-0.0309402365208333,1.40050789637869
61,300,0.5,chi-square,CS,0.0711498397070157,1.06164644198919
61,300,0.5,chi-square,Naive,0.0339217525134953,0.61619460494531
61,300,0.5,chi-square,RC,-0.0153194653651654,0.787278263746015
61,300,0.5,chi-square,True,0.0771815104267083,1.07429036644213
61,300,0.5,normal,CS,0.0427938565044148,1.45593102889189
61,300,0.5,normal,Naive,-0.0207746562643094,0.825604152224564
61,300,0.5,normal,RC,0.0104924210605769,1.18721366750403
61,300,0.5,normal,True,-0.0399154714295782,1.09025148825479
61,300,1,chi-square,CS,1.63735351562501,29.809326171875
61,300,1,chi-square,Naive,-0.125803446118003,0.526920896376713
61,300,1,chi-square,RC,-0.222722889623993,0.925059691622741
61,300,1,chi-square,True,-0.046556574255639,1.31182804984311
61,300,1,normal,CS,-0.186170968177999,0.957035489710538
61,300,1,normal,Naive,-0.160947736175453,0.492338774246112
61,300,1,normal,RC,-0.154911029493419,0.859446782271744
61,300,1,normal,True,-0.140596635820712,1.10455020237671
62,100,0.5,chi-square,CS,-0.444641502968281,1.08986231692351
62,100,0.5,chi-square,Naive,-0.412947984474511,0.733226647838463
62,100,0.5,chi-square,RC,-0.478412674888224,0.934486240404314
62,100,0.5,chi-square,True,-0.43643733210866,1.17713126712359
62,100,0.5,normal,CS,-0.147910811736786,1.05371238226527
62,100,0.5,normal,Naive,-0.138134214705825,0.591607803722596
62,100,0.5,normal,RC,-0.111593264229683,0.909605835525829
62,100,0.5,normal,True,-0.14168581709369,0.671200023388852
62,100,1,chi-square,CS,-0.0680445992384096,0.295640651891548
62,100,1,chi-square,Naive,-0.0399997434023505,0.201967129036352
62,100,1,chi-square,RC,-0.070684884215473,0.272656226785693
62,100,1,chi-square,True,-0.0498430924645142,0.524498033374145
62,100,1,normal,CS,0.0473374751313527,0.503897353373122
62,100,1,normal,Naive,0.0667242127380169,0.235571151126859
62,100,1,normal,RC,0.0501925537031755,0.499884794729219
62,100,1,normal,True,0.00749131897464518,0.645091147590947
62,300,0.5,chi-square,CS,0.324927098161575,1.26802284213136
62,300,0.5,chi-square,Naive,0.263762698934878,0.703543835872919
62,300,0.5,chi-square,RC,0.212378545736328,0.862577608036348
62,300,0.5,chi-square,True,0.310868493496574,1.38457910700138
62,300,0.5,normal,CS,0.00298074229680866,1.28337286355048
62,300,0.5,normal,Naive,-0.00767723302679659,0.841263990880689
62,300,0.5,normal,RC,-0.00612614766243684,1.20239231015673
62,300,0.5,normal,True,-0.0571645496506119,1.23242161973916
62,300,1,chi-square,CS,-4.8247314453125,27.5857666015625
62,300,1,chi-square,Naive,-0.0840746752210188,0.497048940154726
62,300,1,chi-square,RC,-0.162006717339236,0.689724060979855
62,300,1,chi-square,True,-0.100022212443368,1.04584667770209
62,300,1,normal,CS,0.133574642244187,0.87050418291978
62,300,1,normal,Naive,0.152335623879561,0.418990436833903
62,300,1,normal,RC,0.132197733781164,0.792653729170033
62,300,1,normal,True,0.161040727945453,0.94770195378101
63,100,0.5,chi-square,CS,0.241888762848247,0.800312034244366
63,100,0.5,chi-square,Naive,0.259378784550085,0.480087912702507
63,100,0.5,chi-square,RC,0.21519475731057,0.599822676160241
63,100,0.5,chi-square,True,0.277523531867438,1.05800284685758
63,100,0.5,normal,CS,0.281017990043154,1.30271349317124
63,100,0.5,normal,Naive,0.213209458613129,0.769700621168569
63,100,0.5,normal,RC,0.24343940992486,1.1476530618558
63,100,0.5,normal,True,0.147107684282565,1.27952333095956
63,100,1,chi-square,CS,0.111048416196948,0.702770728941544
63,100,1,chi-square,Naive,0.095146905126079,0.294113007598346
63,100,1,chi-square,RC,0.0678484731824317,0.506856016005
63,100,1,chi-square,True,0.0726310427282153,0.552150998806673
63,100,1,normal,CS,0.0327680265168224,1.10714703674348
63,100,1,normal,Naive,0.0757085529105468,0.4903702283959
63,100,1,normal,RC,0.0656825390205484,0.792296414452165
63,100,1,normal,True,0.115028955331186,1.32516011583542
63,300,0.5,chi-square,CS,0.103812427756696,1.17998004733462
63,300,0.5,chi-square,Naive,0.127376925162816,0.634599147910909
63,300,0.5,chi-square,RC,0.0628372777924688,0.829538459814642
63,300,0.5,chi-square,True,0.127814931886222,0.923904875387924
63,300,0.5,normal,CS,0.0177890394945734,1.13455347232171
63,300,0.5,normal,Naive,0.00819169037843713,0.698540646103961
63,300,0.5,normal,RC,0.0116799548571769,1.03433551275243
63,300,0.5,normal,True,-0.0128976745519972,1.00982380846858
63,300,1,chi-square,CS,0.146476903423381,1.12571631363249
63,300,1,chi-square,Naive,0.128312647544303,0.471588400571701
63,300,1,chi-square,RC,0.0518672529106362,0.857187398998804
63,300,1,chi-square,True,0.12106298241673,0.938552875073342
63,300,1,normal,CS,0.0212858562729901,0.971476220550689
63,300,1,normal,Naive,-0.0263061558517298,0.445885707863002
63,300,1,normal,RC,0.00112424811645607,0.872643222559604
63,300,1,normal,True,-0.0238847334534071,0.967159360588181
64,100,0.5,chi-square,CS,-0.614425719970819,0.706291400807967
64,100,0.5,chi-square,Naive,-0.602480691734371,0.482471391024289
64,100,0.5,chi-square,RC,-0.633209462915578,0.641300799165617
64,100,0.5,chi-square,True,-0.578016931241353,0.635844620278959
64,100,0.5,normal,CS,-0.0677567235606986,0.774783303283659
64,100,0.5,normal,Naive,-0.0870137842939988,0.500167709040085
64,100,0.5,normal,RC,-0.0641089539215287,0.751901472278829
64,100,0.5,normal,True,-0.120575488745753,0.864074238449257
64,100,1,chi-square,CS,5.71789550781251,25.0248046875
64,100,1,chi-square,Naive,-0.123528868323178,0.614590421408173
64,100,1,chi-square,RC,-0.178853694532618,0.944184287317566
64,100,1,chi-square,True,-0.118940899967485,1.20355303947827
64,100,1,normal,CS,-0.299078851528586,0.725623414513925
64,100,1,normal,Naive,-0.325508434343175,0.345441238856836
64,100,1,normal,RC,-0.265799139923997,0.685985376402079
64,100,1,normal,True,-0.315479183802023,0.626031022206941
64,300,0.5,chi-square,CS,0.232176087614237,0.960445197884586
64,300,0.5,chi-square,Naive,0.198049097077721,0.535112324537192
64,300,0.5,chi-square,RC,0.160876804730641,0.698897260327866
64,300,0.5,chi-square,True,0.164078635122487,0.85447933278606
64,300,0.5,normal,CS,0.0325564543839321,1.10069340815941
64,300,0.5,normal,Naive,-0.0252981991312739,0.655076116507039
64,300,0.5,normal,RC,0.00512240171730583,0.983786470014637
64,300,0.5,normal,True,-0.0463432040213343,0.984022424452003
64,300,1,chi-square,CS,-0.0106963135287381,1.12965484388551
64,300,1,chi-square,Naive,-0.130656729257791,0.543441957540103
64,300,1,chi-square,RC,-0.147292576730226,0.829434776513847
64,300,1,chi-square,True,-0.150133962340936,0.984742000827025
64,300,1,normal,CS,-0.114602665433471,0.995264154097073
64,300,1,normal,Naive,-0.101970213348535,0.469165860525784
64,300,1,normal,RC,-0.124872173479265,0.852898931499599
64,300,1,normal,True,-0.10759071573984,0.920910438225315
65,100,0.5,chi-square,CS,0.0947567809872845,1.32522058836178
65,100,0.5,chi-square,Naive,-0.0541569850400202,0.511667107138255
65,100,0.5,chi-square,RC,-0.0712387144909973,0.660299736593039
65,100,0.5,chi-square,True,-0.0578679751071826,0.770633213806952
65,100,0.5,normal,CS,0.126079011947433,0.567246816412927
65,100,0.5,normal,Naive,0.0951423643977332,0.363426865222918
65,100,0.5,normal,RC,0.122457237270615,0.550135645939527
65,100,0.5,normal,True,0.087718230568093,0.627568412358647
65,100,1,chi-square,CS,-0.41720389804759,0.57720466827554
65,100,1,chi-square,Naive,-0.397294614433013,0.335318985636285
65,100,1,chi-square,RC,-0.430254327350525,0.511731102493339
65,100,1,chi-square,True,-0.359637241765604,1.3207536435508
65,100,1,normal,CS,0.337455489660666,1.2811604024048
65,100,1,normal,Naive,0.237046540048751,0.48182543209224
65,100,1,normal,RC,0.323255727296605,1.10816047886285
65,100,1,normal,True,0.148243131486118,1.10757893042923
65,300,0.5,chi-square,CS,-0.0836205060372461,1.25815734399806
65,300,0.5,chi-square,Naive,-0.156330655226897,0.753350883615542
65,300,0.5,chi-square,RC,-0.210301880147629,0.906808258963319
65,300,0.5,chi-square,True,-0.118748971969901,1.3624192252602
65,300,0.5,normal,CS,0.00638151856449999,0.84896450994507
65,300,0.5,normal,Naive,0.0112185968820082,0.5369326443277
65,300,0.5,normal,RC,0.00125448173915837,0.831309775095903
65,300,0.5,normal,True,0.0326326150946639,0.886331671960219
65,300,1,chi-square,CS,0.139149409283317,0.612566309868657
65,300,1,chi-square,Naive,0.104260189921924,0.321572070154594
65,300,1,chi-square,RC,0.0931275717676788,0.499284081338227
65,300,1,chi-square,True,0.0789198027399433,0.776672168867451
65,300,1,normal,CS,0.230530254553694,0.97380917914575
65,300,1,normal,Naive,0.188533863711501,0.474427603391299
65,300,1,normal,RC,0.208428932387806,0.907523877288028
65,300,1,normal,True,0.196734331942185,1.13495390255787
66,100,0.5,chi-square,CS,0.162158183768026,2.1961772808532
66,100,0.5,chi-square,Naive,-0.0906081073163258,0.860341952014079
66,100,0.5,chi-square,RC,-0.135648513860578,1.14363575137941
66,100,0.5,chi-square,True,0.023988032546464,1.4902396742815
66,100,0.5,normal,CS,-0.312156736371476,1.12809360391626
66,100,0.5,normal,Naive,-0.212993111077353,0.75057446986136
66,100,0.5,normal,RC,-0.28141253506261,1.05348411152312
66,100,0.5,normal,True,-0.264279969601733,1.43732380868862
66,100,1,chi-square,CS,-0.0726111695657341,0.73689366765648
66,100,1,chi-square,Naive,-0.0602387610311297,0.415930477277848
66,100,1,chi-square,RC,-0.113151354676533,0.577552785514502
66,100,1,chi-square,True,-0.0929972718055607,0.715775065782125
66,100,1,normal,CS,-4.68955078125,31.543359375
66,100,1,normal,Naive,-0.00820628937302714,0.799519543116567
66,100,1,normal,RC,-0.046041957259362,1.80458315509408
66,100,1,normal,True,-0.0157740229657241,1.31777103474238
66,300,0.5,chi-square,CS,0.170725218179736,1.23441847503045
66,300,0.5,chi-square,Naive,0.171400075480449,0.691345587015626
66,300,0.5,chi-square,RC,0.10276488279756,0.825385765517576
66,300,0.5,chi-square,True,0.170795853342863,0.92407846817467
66,300,0.5,normal,CS,0.550766107191759,1.60007515325272
66,300,0.5,normal,Naive,0.440830962383977,0.924260305346938
66,300,0.5,normal,RC,0.443896330024461,1.38403665981782
66,300,0.5,normal,True,0.519743037263073,1.4783704379579
66,300,1,chi-square,CS,0.0221106401589401,1.25219046513165
66,300,1,chi-square,Naive,0.035702157028521,0.503461568672597
66,300,1,chi-square,RC,-0.0495267599422587,0.843509833159087
66,300,1,chi-square,True,0.0247264705103407,0.895035413295992
66,300,1,normal,CS,6.63109130859375,30.929248046875
66,300,1,normal,Naive,0.174489561518785,0.568270163216084
66,300,1,normal,RC,0.223058476915144,1.09792065737337
66,300,1,normal,True,0.151073216109691,0.936737539710545
67,100,0.5,chi-square,CS,0.278252268342497,0.922144919446736
67,100,0.5,chi-square,Naive,0.268542948128972,0.556582648940525
67,100,0.5,chi-square,RC,0.231057454761777,0.642901069823897
67,100,0.5,chi-square,True,0.25409525960125,1.11301820669201
67,100,0.5,normal,CS,-0.157303270183749,1.11745158961434
67,100,0.5,normal,Naive,-0.134897434694628,0.678349220078961
67,100,0.5,normal,RC,-0.157805611642562,1.02925643516384
67,100,0.5,normal,True,-0.149069639658849,1.08142150446726
67,100,1,chi-square,CS,0.0367639289445449,0.525629647809142
67,100,1,chi-square,Naive,0.0538007376484474,0.332203877371544
67,100,1,chi-square,RC,0.0174842751524447,0.467681945956378
67,100,1,chi-square,True,-0.0130126266359071,1.11948242902966
67,100,1,normal,CS,0.430076643619486,4.5432851099012
67,100,1,normal,Naive,0.510783710565225,0.451333178261044
67,100,1,normal,RC,0.424108471218834,1.08758792936581
67,100,1,normal,True,0.513817830185063,0.83665253026613
67,300,0.5,chi-square,CS,-3.053515625,30.336328125
67,300,0.5,chi-square,Naive,-0.0173839721361654,0.577125880907292
67,300,0.5,chi-square,RC,-0.0737654615902566,0.692865709210697
67,300,0.5,chi-square,True,0.041007667569263,0.938916755784843
67,300,0.5,normal,CS,0.174719958245782,1.15468537466579
67,300,0.5,normal,Naive,0.137718633230002,0.656521380509478
67,300,0.5,normal,RC,0.134089624654897,1.04606633549791
67,300,0.5,normal,True,0.143578325012116,1.07404543374578
67,300,1,chi-square,CS,-0.0850585728869369,0.681739482898592
67,300,1,chi-square,Naive,-0.0241559676711558,0.358984679336732
67,300,1,chi-square,RC,-0.087642206627952,0.495875363926567
67,300,1,chi-square,True,-0.0774498752674345,0.79836233560855
67,300,1,normal,CS,-0.0125604495669945,0.805646620952454
67,300,1,normal,Naive,0.013034910232165,0.38915185247491
67,300,1,normal,RC,-0.0152888135019721,0.75550204138928
67,300,1,normal,True,0.0594740771767885,1.0801550810022
68,100,0.5,chi-square,CS,0.565748170794234,2.29060732167859
68,100,0.5,chi-square,Naive,0.188013728155699,0.848552892530448
68,100,0.5,chi-square,RC,0.153906356637507,0.987785422505973
68,100,0.5,chi-square,True,0.0741671043023929,0.842776726820123
68,100,0.5,normal,CS,-0.00134908376165951,1.37182579333262
68,100,0.5,normal,Naive,0.0387419394599185,0.786107450789567
68,100,0.5,normal,RC,0.0417524058874951,1.13438097918053
68,100,0.5,normal,True,0.163253015208238,1.2196465093301
68,100,1,chi-square,CS,4.68955078125,26.85380859375
68,100,1,chi-square,Naive,0.163976593679165,1.07706129514894
68,100,1,chi-square,RC,-0.0379449773072266,1.52293458189741
68,100,1,chi-square,True,0.331578468395625,2.19622800805893
68,100,1,normal,CS,0.111019022955534,0.40952684580075
68,100,1,normal,Naive,0.117439607894282,0.155203773936063
68,100,1,normal,RC,0.1119409038066,0.379498289561621
68,100,1,normal,True,0.151005823589405,0.67002419977706
68,300,0.5,chi-square,CS,-0.100443992425261,1.10166443291712
68,300,0.5,chi-square,Naive,-0.0801842259134861,0.662857460854544
68,300,0.5,chi-square,RC,-0.145737129617645,0.830974963004815
68,300,0.5,chi-square,True,-0.036764352902033,1.16682245503361
68,300,0.5,normal,CS,0.0176414173361264,1.04836108085019
68,300,0.5,normal,Naive,0.0208728929458378,0.64111373917915
68,300,0.5,normal,RC,0.00705720138783079,0.9675793706246
68,300,0.5,normal,True,0.0257285112505508,1.04456616032808
68,300,1,chi-square,CS,1.22412109375,24.12158203125
68,300,1,chi-square,Naive,-0.14281509311053,0.573813884960775
68,300,1,chi-square,RC,-0.209900100038932,0.785183345551735
